City	Price_in_taka	Location
gazipur	à§³4,960,000	Joydebpur, Gazipur Sadar Upazila
gazipur	à§³3,220,000	Chandana, Gazipur Sadar Upazila
gazipur	à§³1,500,000	Mouchak, Gazipur Sadar Upazila
gazipur	à§³3,220,000	Chandana, Gazipur Sadar Upazila
gazipur	à§³5,500,000	Mouchak, Gazipur Sadar Upazila
gazipur	à§³4,900,000	Chandana, Gazipur Sadar Upazila
gazipur	à§³112,500,000	Sreepur
gazipur	à§³3,300,000	Tongi, Gazipur Sadar Upazila
gazipur	à§³5,200,000	Joydebpur, Gazipur Sadar Upazila
gazipur	à§³5,200,000	Joydebpur, Gazipur Sadar Upazila
gazipur	à§³5,200,000	Joydebpur, Gazipur Sadar Upazila
gazipur	à§³5,200,000	Joydebpur, Gazipur Sadar Upazila
gazipur	à§³5,200,000	Joydebpur, Gazipur Sadar Upazila
gazipur	à§³5,200,000	Joydebpur, Gazipur Sadar Upazila
gazipur	à§³5,200,000	Joydebpur, Gazipur Sadar Upazila
gazipur	à§³4,500,000	Joydebpur, Gazipur Sadar Upazila
gazipur	à§³4,500,000	Joydebpur, Gazipur Sadar Upazila
gazipur	à§³4,500,000	Joydebpur, Gazipur Sadar Upazila
gazipur	à§³4,960,000	Joydebpur, Gazipur Sadar Upazila
gazipur	à§³4,960,000	Joydebpur, Gazipur Sadar Upazila
gazipur	à§³4,300,000	Chandana, Gazipur Sadar Upazila
gazipur	à§³3,800,000	Joydebpur, Gazipur Sadar Upazila
gazipur	à§³4,740,000	Shimultoly, Gazipur Sadar Upazila
gazipur	à§³182,000,000	Shimultoly, Gazipur Sadar Upazila
gazipur	à§³4,000,000	Tongi, Gazipur Sadar Upazila
gazipur	à§³4,300,000	Chandana, Gazipur Sadar Upazila
gazipur	à§³4,300,000	Chandana, Gazipur Sadar Upazila
gazipur	à§³4,300,000	Chandana, Gazipur Sadar Upazila
gazipur	à§³4,300,000	Chandana, Gazipur Sadar Upazila
gazipur	à§³4,000,000	Board Bazar, Gazipur Sadar Upazila
gazipur	à§³3,220,000	Chandana, Gazipur Sadar Upazila
gazipur	à§³3,220,000	Chandana, Gazipur Sadar Upazila
gazipur	à§³5,000,000	Tongi, Gazipur Sadar Upazila
gazipur	à§³4,400,000	Tongi, Gazipur Sadar Upazila
gazipur	à§³2,240,000	Tongi, Gazipur Sadar Upazila
gazipur	à§³3,906,400	Tongi, Gazipur Sadar Upazila
gazipur	à§³4,900,000	Tongi, Gazipur Sadar Upazila
gazipur	à§³2,800,000	Tongi, Gazipur Sadar Upazila
gazipur	à§³5,000,000	Tongi, Gazipur Sadar Upazila
gazipur	à§³3,800,000	Tongi, Gazipur Sadar Upazila
gazipur	à§³3,815,200	Tongi, Gazipur Sadar Upazila
gazipur	à§³2,000,000	Tongi, Gazipur Sadar Upazila
gazipur	à§³6,000,000	Chandara, Gazipur Sadar Upazila
gazipur	à§³4,043,820	Tongi, Gazipur Sadar Upazila
gazipur	à§³4,696,000	Shimultoly, Gazipur Sadar Upazila
gazipur	à§³4,900,000	Chandana, Gazipur Sadar Upazila
gazipur	à§³3,220,000	Chandana, Gazipur Sadar Upazila
gazipur	à§³9,000,000	Tongi, Gazipur Sadar Upazila
gazipur	à§³4,320,000	Joydebpur, Gazipur Sadar Upazila
gazipur	à§³4,200,000	Tongi, Gazipur Sadar Upazila
gazipur	à§³5,000,000	Tongi, Gazipur Sadar Upazila
gazipur	à§³5,000,000	Tongi, Gazipur Sadar Upazila
gazipur	à§³3,815,200	Tongi, Gazipur Sadar Upazila
gazipur	à§³3,906,400	Tongi, Gazipur Sadar Upazila
gazipur	à§³3,220,000	Chandana, Gazipur Sadar Upazila
gazipur	à§³4,900,000	Chandana, Gazipur Sadar Upazila
gazipur	à§³4,900,000	Chandana, Gazipur Sadar Upazila
gazipur	à§³4,320,000	Joydebpur, Gazipur Sadar Upazila
gazipur	à§³4,112,000	Chowrasta, Chandra
gazipur	à§³2,600,000	Tongi, Gazipur Sadar Upazila
gazipur	à§³4,000,000	Tongi, Gazipur Sadar Upazila
gazipur	à§³4,000,000	Tongi, Gazipur Sadar Upazila
gazipur	à§³8,000,000	Maleker Bari Bazar Road, Gazipur Sadar Upazila
gazipur	à§³4,400,000	Bason, Gazipur Sadar Upazila
gazipur	à§³4,500,000	Joydebpur, Gazipur Sadar Upazila
gazipur	à§³4,500,000	Joydebpur, Gazipur Sadar Upazila
gazipur	à§³5,200,000	Joydebpur, Gazipur Sadar Upazila
gazipur	à§³5,200,000	Joydebpur, Gazipur Sadar Upazila
gazipur	à§³4,500,000	Joydebpur, Gazipur Sadar Upazila
gazipur	à§³4,960,000	Joydebpur, Gazipur Sadar Upazila
gazipur	à§³4,960,000	Joydebpur, Gazipur Sadar Upazila
gazipur	à§³4,960,000	Joydebpur, Gazipur Sadar Upazila
gazipur	à§³4,960,000	Joydebpur, Gazipur Sadar Upazila
gazipur	à§³3,220,000	Chandana, Gazipur Sadar Upazila
gazipur	à§³3,220,000	Chandana, Gazipur Sadar Upazila
gazipur	à§³4,740,000	Shimultoly, Gazipur Sadar Upazila
